Thu Jan 11 20:28:35 +0000 2018	951551435497463809	18h28 - Acidente entre carro e moto na Av. Farrapos, sentido centro/bairro. Há registro de feridos. EPTC já orienta… https://t.co/xBWvXhT4Lv
Thu Jan 11 19:59:10 +0000 2018	951544031284285440	17h58 - Trânsito lento nas imediações do aeroporto até a estação Niterói. https://t.co/ciV5uxAQCb
Thu Jan 11 19:16:11 +0000 2018	951533215356944384	17h15 – Acidente entre carro e moto na R. 24 de Outubro, próximo a Cel. Bordini. Há registro de feridos. EPTC e SAMU já no local.
Thu Jan 11 19:03:12 +0000 2018	951529944882057216	RT @Trensurb: #TrensurbInforma Trens e aeromóvel seguem funcionando normalmente nesta tarde de quinta-feira.
Thu Jan 11 18:58:40 +0000 2018	951528806308876288	17h - Direto das câmeras da EPTC: trânsito fluindo com normalidade nos dois sentidos da Av. da Legalidade e da Demo… https://t.co/FNBCUZilIi
Thu Jan 11 18:43:11 +0000 2018	951524910014267392	@karynaraya @karynaraya Olá Karyna! Por favor, registre sua solicitação pelo 118 para que possamos verificar a situação.
Thu Jan 11 18:41:58 +0000 2018	951524604065013760	@janafalero @marchezan_ @meuonibuslotado @janafalero Boa tarde Janaina! Para fazer sua reclamação e tirar dúvidas,… https://t.co/NJmEJtw32O
Thu Jan 11 18:37:39 +0000 2018	951523516679114759	@luizasprotas @Prefeitura_POA @luizasprotas Boa tarde Luiza! Uma falta de energia geral causou os problemas, mas a… https://t.co/6VUqkmiOEz
Thu Jan 11 18:19:41 +0000 2018	951518996351913985	16h19 - Energia restabelecida nas Av. Osvaldo Aranha e Independência. Semáforos da região já operam normalmente.
Thu Jan 11 18:10:24 +0000 2018	951516659407310849	16h09 - Semáforo da Av. Independencia com a Santo Antônio ainda apresenta problemas elétricos. EPTC orienta o trâns… https://t.co/SDG2B2Jp9x
Thu Jan 11 18:06:37 +0000 2018	951515705203191809	16h05 - CEEE já trabalha para resolução da pane elétrica que atinge os semáforos da Av. Osvaldo Aranha e Independência.
Thu Jan 11 17:49:04 +0000 2018	951511292283707392	15h48 - Semáforos da Independência já restabelecidos após pane técnica. Na Av. Osvaldo Aranha permanecem com pane o… https://t.co/Am2cr8vRlT
Thu Jan 11 17:20:10 +0000 2018	951504018437758977	15h18 - Semáforo do cruzamento da Av. Independência x Garibaldi também apresenta problemas. EPTC está verificando as causas das ocorrências.
Thu Jan 11 17:11:47 +0000 2018	951501906261823488	15h11 - Sinaleira fora de operação na Av. Osvaldo Aranha x Fernandes Vieira, sentido bairro/centro. EPTC orienta o… https://t.co/WPkEXdq78j
Thu Jan 11 16:24:56 +0000 2018	951490119030202369	RT @MetroclimaPOA: Calor estimula a formação de nuvens de desenvolvimento vertical (Cumulus) e já se registra chuva no entorno de Porto Ale…
Thu Jan 11 16:20:11 +0000 2018	951488920247816192	14h19 – Capotagem de veículo na R. Veador Porto x São Francisco. Não há registro de vítimas. EPTC já orienta o trânsito no local.
Thu Jan 11 15:53:07 +0000 2018	951482112259051520	13h52 - Direto das câmeras da EPTC: trânsito acentuado na Av. Ipiranga x Silva Só, sentido centro/bairro. Sem regis… https://t.co/a8yuOkjKWz
Thu Jan 11 15:32:00 +0000 2018	951476797216043008	13h32 - Trânsito fluindo bem nos dois sentidos da Av. da Legalidade e da Democracia.
Thu Jan 11 15:13:33 +0000 2018	951472152653463552	13h12 - BM já presente no local e a via não apresenta bloqueios.
Thu Jan 11 15:02:15 +0000 2018	951469308105945088	RT @triunfoconcepa: Sobre a ponte do Guaíba, km 97 da BR-290, o trânsito é tranquilo nos dois sentidos. Não há ocorrências no trecho. https…
Thu Jan 11 14:41:58 +0000 2018	951464204690776064	12h41: Carro em pane mecânica no cruzamento da Av. Borges de Medeiros x Salgado Filho, sentido centro/bairro.
Thu Jan 11 14:31:27 +0000 2018	951461558508556288	12h30- Atropelamento por carro no cruzamento da Av. Borges de Medeiros x 7 de Setembro. EPTC no local e Samu em deslocamento.
Thu Jan 11 13:45:33 +0000 2018	951450006413807616	Atenção usuários da linha 60.6 - Parque dos Maias/Assis Brasil! ; Mudança de trajeto a partir do próximo sábado, 13/0… https://t.co/ICovfoiU5B
Thu Jan 11 13:01:13 +0000 2018	951438849686884352	10h58 - Trânsito está normalizado nos dois sentidos no cruzamento da Av. Getúlio Vargas x José de Alencar após manifestação.
Thu Jan 11 12:55:15 +0000 2018	951437347249442816	RT @triunfoconcepa: Tráfego normalizado no vão móvel da ponte do Guaíba, após içamento.
Thu Jan 11 12:36:08 +0000 2018	951432537167056896	10h30 - Direto das câmeras da EPTC: Há manifestação no cruzamento da Av. Getúlio Vargas x José de Alencar. Manifest… https://t.co/eeShC0nK4v
Thu Jan 11 12:01:27 +0000 2018	951423808883261441	10h - Semáforo com problemas no cruzamento da R. General Bento Martins x R. dos Andradas. EPTC no local orientando trânsito na região.
Thu Jan 11 11:40:39 +0000 2018	951418576652718080	09h39 - Acidente entre dois carros no cruzamento da Av. Princesa Isabel x Santana, sentido bairro/centro. EPTC no l… https://t.co/BMnpXTfDSU
Thu Jan 11 11:17:47 +0000 2018	951412820494741504	EPTC orientando no local.
Thu Jan 11 11:17:16 +0000 2018	951412691691859968	09h14 - Congestionamento na Av. Fernando Ferrari, próx a Ceasa, sentido centro/bairro, devido a grande fila de caminhões.
Thu Jan 11 11:06:10 +0000 2018	951409897605918721	09h03 - Acidente envolvendo carro e moto na R. Germano Peterson Junior, próx. a Marquês do Pombal. Agentes da EPTC… https://t.co/wueMolMJA8
Thu Jan 11 10:37:49 +0000 2018	951402762134310912	08h37 - Trânsito fluindo normalmente no túnel da Conceição nos dois sentidos.
Thu Jan 11 10:29:59 +0000 2018	951400790186496000	RT @triunfoconcepa: Fluxo se normalizando no km 96 da Free Way, acesso á Av. da Legalidade e da Democracia.
Thu Jan 11 10:01:28 +0000 2018	951393615573594112	Semáforo voltou a funcionar. Trânsito flui bem na via.
Thu Jan 11 09:49:26 +0000 2018	951390584916336640	07h48 - Semáforo fora de operação no cruzamento da Av. Bento Gonçalves com João de Oliveira Remião.
Thu Jan 11 09:34:34 +0000 2018	951386843672645632	RT @triunfoconcepa: No acesso à Av. Assis Brasil e a Cachoeirinha, km 86 da Free Way, temos tráfego intenso em direção à capital e acentuad…
Thu Jan 11 09:23:43 +0000 2018	951384115932286976	07h21 - Trânsito intenso na chegada a Capital pela Av. da Legalidade e Democracia.
Thu Jan 11 09:07:10 +0000 2018	951379949360992256	07h05 - Bom dia! Semáforo fora de operação na Av. Assis Brasil, próx. a R. Adão Baino.
Wed Jan 10 21:30:00 +0000 2018	951204501586784256	Chuva de verão causa alagamentos e complica o trânsito na Capital. Único ponto que segue bloqueado parcialmente é a… https://t.co/0BrCihw5rU
Wed Jan 10 21:15:00 +0000 2018	951200728139354117	19h15 - Direto das câmeras da EPTC: Alagamento na Av. Sertório, sentido centro/bairro, entre Augusto Severo e Marqu… https://t.co/wR9u3gihOJ
Wed Jan 10 21:00:02 +0000 2018	951196960454721536	Atenção usuários da linha 60.6 - Parque dos Maias! Mudança de trajeto a partir do dia 13/01. https://t.co/oOkJsJQ1SH
Wed Jan 10 20:53:32 +0000 2018	951195324969881602	18h53 - Direto das câmeras da EPTC: congestionamento na R. Dom Pedro II, sentido aeroporto. https://t.co/hFMIUY0DNw
Wed Jan 10 20:11:52 +0000 2018	951184839419588608	18h11 -  Acidente na Av. da Legalidade entre carro e moto no sentido interior/capital, causa congestionamento na vi… https://t.co/cU3CbMGGSQ
Wed Jan 10 19:47:23 +0000 2018	951178677437566976	17h45 - Atropelamento por ônibus na Av. Osvaldo Aranha no corredor em frente a Redenção. EPTC e SAMU no local.
Wed Jan 10 19:16:19 +0000 2018	951170860915838976	Motorista fique atento, cuidado redobrado com os pedestres em dias de chuva! https://t.co/X73Q4xDWgS
Wed Jan 10 19:10:46 +0000 2018	951169464313303042	@luizaglienke @luizaglienke Boa tarde, Luiza! Av. Sertório com pontos de alagamento próximo a Av. Polar e entre a O… https://t.co/qzIXjPKPe5
Wed Jan 10 19:01:44 +0000 2018	951167190799212545	RT @MetroclimaPOA: Chuva torrencial tipica de verão muito localizada em Porto Alegre, afetando mais o Centro-Norte da Capital, já somou mai…
Wed Jan 10 18:42:00 +0000 2018	951162223254126593	16h42 - Pontos de alagamento: ; Farrapos x Sto. Antônio (uma faixa livre) ; Sarmento Leite x Luiz Englert (faixa da dir… https://t.co/CMy2TGrjbT
Wed Jan 10 18:31:29 +0000 2018	951159576489054208	16h30 - Direto das câmeras da EPTC: congestionamento no Túnel da Conceição no sentido bairro/centro. https://t.co/Jkv9UQGmor
Wed Jan 10 18:00:12 +0000 2018	951151706355662848	16h - Semáforo fora de operação na A. J. Renner x Farrapos. EPTC realizando reparos.
Wed Jan 10 17:58:06 +0000 2018	951151175298101248	15h56 - Pontos de alagamento, sem bloqueios: ; Assis Brasil x Gen. Emílio Lúcio Esteves ; Ceará x 25 de Fevereiro ; 25 de… https://t.co/1jEzJkoyQB
Wed Jan 10 17:51:05 +0000 2018	951149411886927873	15h50 - Acidente entre caminhão e carro na Av. Sertório próximo a R. Filipinas, sentido bairro/centro. EPTC no local e SAMU em deslocamento.
Wed Jan 10 17:48:00 +0000 2018	951148636024471552	15h47 - Acidente entre um ônibus e dois carros na Av. da Legalidade. Não há bloqueios no local. Via congestionada e… https://t.co/Yy2jIrayxH
Wed Jan 10 17:40:35 +0000 2018	951146768674250752	15h40 - Pontos de alagamento na Av. Sertório. Congestionamento no sentido centro/bairro, próximo a R. Polar.
Wed Jan 10 17:35:00 +0000 2018	951145362114347009	15h34 - Direto das câmeras da EPTC: Congestionamento no Largo Vespasiano Julio Veppo, próximo a rodoviária. Não há… https://t.co/NygPywmLBp
Wed Jan 10 17:26:07 +0000 2018	951143127984803842	15h26 - Acúmulo de água na Av. Ceará x 25 de Fevereiro. Não há bloqueios na via.
Wed Jan 10 17:13:23 +0000 2018	951139923922481152	15h13 - Congestionamento na Av. Assis Brasil x Emilio Lucio Esteves por conta de pontos de alagamento. Não há bloqueios na via.
Wed Jan 10 16:41:36 +0000 2018	951131925179138050	14h40 - Trânsito intenso na faixa da esquerda da R. Dr. Timóteo, próximo a Av. Goethe. Caminhão pesado dificulta a passagem na via.
Wed Jan 10 16:33:54 +0000 2018	951129987943419906	14h33 - Trânsito fluindo bem na Av. da Legalidade e da Democracia.
Wed Jan 10 15:59:35 +0000 2018	951121351959511040	13h58 - Trânsito acentuado no sentido centro/bairro da Av. Independência x Ramiro Barcelos.
Wed Jan 10 15:18:18 +0000 2018	951110962186194944	13h17 - Semáforo com problemas no cruzamento da R. Quintino Bocaiuva x Casemiro de Abreu.
Wed Jan 10 14:58:54 +0000 2018	951106077059436544	12h58 - Acidente na Av. Ipiranga esq. com a R. Dr. Salvador França. Há registro de feridos. EPTC e SAMU já presente… https://t.co/FMMLqim5e6
Wed Jan 10 14:39:45 +0000 2018	951101259993485314	12h37 - Caminhão com pane elétrica sentido bairro-centro na Ipiranga com Av. Praia de Belas.
Wed Jan 10 13:53:37 +0000 2018	951089651347050501	Equipes da EPTC trabalham no reforço da sinalização nos cruzamentos cicloviários ao longo da Av. Loureiro da Silva.… https://t.co/RFPAqFCN3q
Wed Jan 10 13:06:22 +0000 2018	951077757605351428	RT @triunfoconcepa: Içamento do vão móvel da Ponte do Guaíba concluído. Trânsito ainda lento na região.
Wed Jan 10 13:02:15 +0000 2018	951076722895671296	11h00 - Atenção! Caminhão em pane na saída do túnel da Conceição sentido bairro-centro, região central da Capital.
Wed Jan 10 12:50:07 +0000 2018	951073670696521729	10h45: Acidente com vítima entre carro e moto no cruzamento das Avenidas Ceará com Pátria, bairro São Geraldo. EPTC… https://t.co/Arbc7wkk9f
Wed Jan 10 12:01:29 +0000 2018	951061431801311233	RT @dmaepoa: Três Figueiras: conserto de vazamento na Av. Nilo Peçanha, 1353. Previsão é normalizar até o início da tarde. https://t.co/q7a…
Wed Jan 10 11:52:25 +0000 2018	951059146895478784	RT @dmaepoa: Lami, Estrada do Varejão:  conserto de vazamento na Av. Beira Rio, 50. A previsão é normalizar o abastecimento até o final da…
Wed Jan 10 11:28:50 +0000 2018	951053211716157440	RT @triunfoconcepa: Fluidez apresenta melhoria no km 94 da Free Way. No km 96, na chegada à capital pelo acesso da Av. da Legalidade e da D…
Wed Jan 10 11:14:57 +0000 2018	951049719031136256	08:50 - Acidente com danos pessoais envolvendo carro e moto na Av. Francisco Silveira Bittencourt, 1430 bairro Sara… https://t.co/jEapzBNLoC
Wed Jan 10 11:13:14 +0000 2018	951049287273676805	09:11 - Há um serviço de capinagem sendo realizado pelo @DMLU_POA em sentido Bairro-Centro em frente ao Bourbon Ipi… https://t.co/MrQno04ZAn
Wed Jan 10 10:45:02 +0000 2018	951042192679886848	08:40 - Queda com moto na Av.Bento Gonçalves com Dolores Duran bairro Agronomia. Vítima aguardando Samu.
Wed Jan 10 10:24:00 +0000 2018	951036897396129792	08h20 - Acidente entre carro e moto na Av. Legalidade, interior-capital, embaixo da ponte do Guaíba. Vítima foi lev… https://t.co/yF6U2jSBud
Wed Jan 10 09:57:01 +0000 2018	951030109074489344	07h55 - Fluxo intenso na Ramiro Barcelos na região do colégio Bom Conselho. https://t.co/5DjjN4OvIa
Wed Jan 10 09:55:19 +0000 2018	951029678487277568	RT @Trensurb: TrensurbInforma Bom dia! Trens e aeromóvel estão operando normalmente nesta manhã de quarta-feira.  ; Foto: Cristiane Reitter h…
Wed Jan 10 09:05:27 +0000 2018	951017131461799942	07h03 - Fluxo intenso na Av. Bento Gonçalves com João de Oliveira Remiao, em direção a @ufrgsnoticias . https://t.co/lJs7G8oCEI
Wed Jan 10 08:26:00 +0000 2018	951007201736511489	Hoje é o último dia do vestibular da @ufrgsnoticias! Motorista, fique atento aos principais pontos de lentidão, pró… https://t.co/P32Y3rO4Yk
Tue Jan 09 20:32:27 +0000 2018	950827629598400512	Motorista, fique atento! Amanhã é o último dia de vestibular da @ufrgsnoticias! Os locais com maiores registros de… https://t.co/z4rDQIAPXa
Tue Jan 09 19:44:34 +0000 2018	950815580269039618	17h44 - Acidente entre carro e moto na R. Câncio Gomes, próximo a Farrapos. Há registro de vítima. EPTC e SAMU já presentes no local.
Tue Jan 09 19:04:13 +0000 2018	950805425947074560	17h04 – Direto das câmeras da EPTC: Av. Protásio Alves com trânsito fluindo normalmente no sentido centro/bairro. https://t.co/BzRuImkNIF
Tue Jan 09 18:59:40 +0000 2018	950804280918847491	Atenção usuários! https://t.co/DWs0kTJ6qM
Tue Jan 09 18:42:56 +0000 2018	950800070181556225	@RobertoRoyJr @RobertoRoyJr Obrigada pelo aviso Roberto! Para que possamos verificar sua solicitação, ligue no 118… https://t.co/hWsPZbsLmu
Tue Jan 09 18:31:17 +0000 2018	950797137125826566	16h31 - Trânsito fluindo normalmente nas Av. Cavalhada, Otto Niemeyer e Wenceslau Escobar, na zona sul da capital.
Tue Jan 09 18:13:32 +0000 2018	950792673891438592	16h12 - Av. Ipiranga com trânsito fluindo nos dois sentidos.
Tue Jan 09 17:49:03 +0000 2018	950786512471445505	15h48 - Trânsito já está liberado após acidente entre carro e moto na Gen. Caldwell esq. Erico Verissimo. Registro de óbito no local.
Tue Jan 09 17:36:19 +0000 2018	950783304273416194	15h35 – Trânsito fluindo com normalidade nos dois sentidos do Túnel da Conceição.
Tue Jan 09 17:26:49 +0000 2018	950780916850479104	@R6salustiano @Carris_POA @Prefeitura_POA @onibus @R6salustiano Rafael, ligue no 118 para o registro de sua solicit… https://t.co/zu3Nph6KoM
Tue Jan 09 17:21:29 +0000 2018	950779573964300288	15h20 – Acidente entre um caminhão e uma moto na Av. Dante Angelo Pilla, há registro de feridos. EPTC e SAMU já no local.
Tue Jan 09 16:49:10 +0000 2018	950771438893568000	14h48 – Acidente entre carro e moto na Gen. Caldwell esq. Erico Verissimo, há registro de feridos. EPTC e SAMU já no local.
Tue Jan 09 16:31:29 +0000 2018	950766991408852992	@bruno_sirianni @bruno_sirianni @triunfoconcepa ; Triunfo Concepa, existe previsão de içamento da ponte do Guaíba para hoje?
Tue Jan 09 16:14:12 +0000 2018	950762642150494208	14h14 - Trânsito fluindo bem na Av. da Legalidade e da Democracia.
Tue Jan 09 15:58:03 +0000 2018	950758574719946752	@analopes11 Boa tarde! Ana Carolina, por favor, registre sua solicitação pelo 118 para que possamos verificar. Se p… https://t.co/jcedpXHWz5
Tue Jan 09 15:42:13 +0000 2018	950754591129395202	@aires_aires25 Boa tarde! Alexandre, para fazer sua reclamação e tirar dúvidas, por favor, ligar no 118 para o registro da solicitação.
Tue Jan 09 15:21:43 +0000 2018	950749434710806528	13:21 - Semáforo da Av. Goethe esq. R. 24 de Outubro está momentaneamente fora de operação. EPTC já está no local.
Tue Jan 09 15:15:13 +0000 2018	950747795539062784	13h15 - Trânsito fluindo com normalidade nas principais avenidas da capital. Não há registro de acidentes.
Tue Jan 09 13:45:14 +0000 2018	950725152853102592	11h44 - Equipe já no local, houve um princípio de incêndio no veículo. https://t.co/Ryn84mOFFz
Tue Jan 09 09:54:31 +0000 2018	950667089550958593	Previsão para estar terça 👇🏼 https://t.co/TIfsFtJjKU
Tue Jan 09 09:54:07 +0000 2018	950666989227446272	07h50 - Fluxo intenso na Av. Ramiro Barcelos. https://t.co/qepPegMMKx
Tue Jan 09 09:27:09 +0000 2018	950660201388142592	07h25 - Embarque do D43 - Universitária com movimento tranquilo no centro. https://t.co/jCh8z9aKUO
Tue Jan 09 09:25:01 +0000 2018	950659664693383168	07h23 - Acesso ao colégio Maria Imaculada. trânsito bem tranquilo na Padre Cacique, sul-norte, em frente ao Beira-R… https://t.co/GzyarRcoQZ
Tue Jan 09 09:05:38 +0000 2018	950654789188243456	RT @Trensurb: #TrensurbInforma Bom dia! Trens e aeromóvel estão operando normalmente nesta manhã de terça-feira.  ; Foto: Aline Maciel Hoff…
Tue Jan 09 09:00:15 +0000 2018	950653432003747840	07h - Av. Ramiro Barcelos com trânsito tranquilo na região do colégio Bom Conselho. https://t.co/vgyI0vjsH2
Tue Jan 09 08:48:03 +0000 2018	950650364054908929	06h46 - Trânsito intenso na Av. Bento Gonçalves em direção ao Campus do Vale. Hoje é o terceiro dia do vestibular d… https://t.co/XYv42Po9qm
Mon Jan 08 20:45:16 +0000 2018	950468467932778496	RT @triunfoconcepa: Trânsito apresenta boas condições de tráfego na chegada à Capital pela avenida da Legalidade e da Democracia, no km 96…
Mon Jan 08 20:34:41 +0000 2018	950465807208894466	@cristianomcosta Obrigado pelo aviso @cristianomcosta. Verificamos sua solicitação e a sinaleira realmente estava a… https://t.co/AajVUpjlzg
Mon Jan 08 20:12:06 +0000 2018	950460121112633344	@julemergener_ @Prefeitura_POA @julemergener_ O benefício da passagem escolar é destinado às atividades escolares.… https://t.co/W7M2zm57Dh
Mon Jan 08 20:04:33 +0000 2018	950458223957630976	18h04 - Trânsito fluindo nas principais avenidas da capital. Não há registro de acidentes.
Mon Jan 08 19:33:16 +0000 2018	950450351488094209	17h33 - Acidente entre ônibus da Nortran e um carro na Av. Assis Brasil com Av. do Forte. Faixa sentido centro bair… https://t.co/az8ffwY63D
Mon Jan 08 18:54:17 +0000 2018	950440539224145920	16h51 - Direto das câmeras da EPTC: trânsito fluindo bem nos dois sentidos da AV. Ipiranga. https://t.co/WNJFwiaepK
Mon Jan 08 17:58:40 +0000 2018	950426541950894080	15h57 – Trânsito fluindo com normalidade no Túnel da Conceição no sentido centro-bairro.
Mon Jan 08 17:14:58 +0000 2018	950415543416360960	15h12 - Acidente com feridos entre carro e moto na Alberto Pasqualine, 520. SAMU e EPTC já presentes no local. A BM já foi acionada.
Mon Jan 08 16:10:43 +0000 2018	950399376807034880	14h10 - Trânsito fluindo bem na Av. da Legalidade e da Democracia.
Mon Jan 08 14:02:14 +0000 2018	950367042099646464	RT @Trensurb: #TrensurbInforma Trens e aeromóvel seguem operando normalmente.
Mon Jan 08 10:43:41 +0000 2018	950317076136321024	08h42 - Veículo em pane mecânica na Av. Legalidade. Fluxo intenso. Guincho no local. Uma faixa bloqueada. https://t.co/RgEA50ZqbT
Mon Jan 08 10:41:28 +0000 2018	950316515844329472	08h40 - Acidente entre dois veículos na Assis Brasil com Emílio Lucio Esteves, sentido centro-bairro. Corredor bloq… https://t.co/QPP5cTWUGE
Mon Jan 08 10:14:17 +0000 2018	950309676842995712	08h13 - Av.Bento Gonçalves sentido Viamão - Poa fluindo bem nesse momento.
Mon Jan 08 10:12:45 +0000 2018	950309291772260352	08h10 - Monitoramento na entrada do Colégio Maria Imaculada na Av. Padre Cacique. https://t.co/rQY5TXssiY
Mon Jan 08 10:05:03 +0000 2018	950307352863019008	@RobertaRequia @RobertaRequia Estamos invertendo os tempos da Bento, dando preferência pra quem vem de Viamão. O mo… https://t.co/1gwSO4ESWt
Mon Jan 08 09:45:22 +0000 2018	950302400065269760	@_Rdgs07 @_Rdgs07 não soubemos de nenhum registro de alguém que perdeu a prova ontem em função do trânsito. Movimen… https://t.co/oB58E8vnZm
Mon Jan 08 09:37:46 +0000 2018	950300487718404096	07h36 - Trânsito intenso na Ramiro Barcelos, região do colégio Bom Conselho. https://t.co/4MqN30G2AL
Mon Jan 08 09:25:13 +0000 2018	950297329520795648	RT @metsul: IMAGEM | Amanhecer desta segunda-feira em Porto Alegre registrado por @ricardobreier. Máximas à tarde devem ficar entre 30°C e…
Mon Jan 08 09:14:42 +0000 2018	950294682663313408	RT @Trensurb: #TrensurbInforma Bom dia! Trens e aeromóvel estão operando normalmente nesta manhã de segunda-feira.  ; Foto: Lucas Ferrão http…
Mon Jan 08 09:04:22 +0000 2018	950292081930653696	07h - agentes orientam o trânsito na Bento Gonçalves, bairro-centro, com João de Oliveira Remião. Muita gente já es… https://t.co/Z1uEcb5Vw8
Mon Jan 08 08:47:15 +0000 2018	950287773386313728	06h47 - A alternativa para quem vem das praias pela RS - 040, e quer evitar a região da @ufrgsnoticiasb , é acessar… https://t.co/IUgj6YyPEX
Mon Jan 08 08:41:09 +0000 2018	950286237730041856	06h40 - Av. Ramiro Barcelos com movimento tranquilo no cruzamento com a 24 de outubro, próximo ao Bom Conselho. https://t.co/ZfvddyCADK
Mon Jan 08 08:32:38 +0000 2018	950284094239379456	06h32 - Na Av. Bento Gonçalves o trânsito começa a se intensificar. A prioridade será o acesso ao Campus. https://t.co/4nS8XjjxCM
Mon Jan 08 08:30:30 +0000 2018	950283560895827968	06h30 - Av. da Legalidade com movimento tranquilo nos dois sentidos. https://t.co/LrqrRnlhej
Mon Jan 08 08:15:59 +0000 2018	950279904125423616	06h10 - Bom Dia! Equipes já posicionadas no acesso ao Campus do Vale, na Agronomia. Pedimos aos vestibulandos para… https://t.co/k6fhRK0BWA
Sun Jan 07 17:51:05 +0000 2018	950062247988072449	A EPTC montou um esquema especial de trânsito e transporte, e alterou os tempos semafóricos para minimizar o impact… https://t.co/HKYYXUrj3d
Sun Jan 07 17:50:22 +0000 2018	950062064265060358	EPTC recomenda aos vestibulandos que antecipem saída para a UFRGS, principalmente para quem realiza as provas no Ca… https://t.co/ej66jpgRzH
Sun Jan 07 11:30:26 +0000 2018	949966452345507842	RT @triunfoconcepa: Bom dia! Não há previsão de içamento do vão móvel da Ponte do Guaíba para este domingo!
Sun Jan 07 11:30:19 +0000 2018	949966422746320903	RT @CEIC_POA: Bom dia! Domingo de sol e nuvens. Mínimas entre 16°C e 18°C e máximas entre 27°C e 29°C. ;  ; Foto: Brayan Martins/PMPA https://t…
Sun Jan 07 10:41:34 +0000 2018	949954155241725953	08h35 - Campus Agronomia já sem movimento de chegada. Vestibulandos já dentro das salas. https://t.co/y2dQ7w5nMu
Sun Jan 07 10:21:48 +0000 2018	949949179828285440	8h20 - Ramiro perto do Bom Conselho e Assis Brasil perto do São Judas Tadeu já com trânsito normalizado. https://t.co/gcAiZ0IL0E
Sun Jan 07 10:09:24 +0000 2018	949946060268605441	08h09 - Equipe monitora chegada de candidatos na Escola Parobe, na Loureiro da Silva. https://t.co/xjmun1qciR
Sun Jan 07 10:01:28 +0000 2018	949944064417419264	08h - Maria Imaculada, na Padre Cacique, desembarque tranquilo. https://t.co/MBdnAUrGFe
Sun Jan 07 09:56:05 +0000 2018	949942706964434944	07h55 - Avenida João Pessoa, perto do Colégio Júlio de Castilhos, nesse momento. https://t.co/WkT2utd3A9
Sun Jan 07 09:42:57 +0000 2018	949939402423324673	@espindula_joao @espindula_joao Boa prova!
Sun Jan 07 09:40:02 +0000 2018	949938670219464704	07h39 - Movimento intensifica também na Bento em direção a UFRGS, chegando na Antônio de Carvalho. Equipes monitora… https://t.co/zC8E4AX6lC
Sun Jan 07 09:34:40 +0000 2018	949937319498387456	@espindula_joao @espindula_joao Movimento está acima da média em função do vestibular da UFRGS, João. Agentes orien… https://t.co/Vl3rbv7lFy
Sun Jan 07 09:32:10 +0000 2018	949936690734555136	07h30 - Movimento aumenta na Ramiro Barcelos, região do Colégio Bom Conselho. https://t.co/paqorFENiz
Sun Jan 07 09:05:14 +0000 2018	949929910830804992	07h05 - D43 PUC/UFRGS e 286 - Barra/ UFRGS já posicionados. Movimento é ainda tranquilo no centro e zona sul. Confi… https://t.co/zNkcta0971
