Tue Feb 06 15:30:11 +0000 2018	960898423632355329	13h30 - Trânsito acentuado na Av. da Azenha, sentido bairro/centro, próximo ao cruzamento com a Princesa Isabel. Nã… https://t.co/5kHo2hARnx
Tue Feb 06 15:14:57 +0000 2018	960894590483156992	@Marc0sLeal @Marc0sLeal Boa tarde! Em nosso site você encontra os horários dos coletivos atualizados, segue o link… https://t.co/NoRYKa06z3
Tue Feb 06 14:59:21 +0000 2018	960890663792447489	12h59 - Boa tarde! Tráfego fluindo bem nas principais avenidas da capital. A chegada do interior pela Av. da Legali… https://t.co/HCWIlmdceh
Tue Feb 06 14:17:43 +0000 2018	960880187029315585	12h18 - Trânsito flui bem, sem lentidão, nos dois sentidos do Túnel da Conceição.
Tue Feb 06 13:25:54 +0000 2018	960867146854215680	11h25 - Direto das câmeras da EPTC: Trânsito carregado na Av. Assis Brasil próx. a Av. do Forte sentido centro/bair… https://t.co/9R4w6gA9Nh
Tue Feb 06 12:57:23 +0000 2018	960859969502539776	11h - Direto das câmeras da EPTC: Trânsito intenso na R. 24 de Outubro próx. a R. Dr. Timóteo, sentido bairro/centr… https://t.co/sIPHgAarY6
Tue Feb 06 12:36:54 +0000 2018	960854816116428800	10h37 - Direto das câmeras da EPTC: Trânsito fluindo bem nos dois sentidos da Av. da Legalidade e da Democracia nes… https://t.co/biQE84gAuy
Tue Feb 06 11:38:30 +0000 2018	960840118763446272	09h40 - Acidente entre dois carros no cruz. da Av. Brasil x Av. Pará, bairro Navegantes, sentido centro/bairro. EPT… https://t.co/Y4Tp9CvqYU
Tue Feb 06 11:18:01 +0000 2018	960834965431898112	09h18 - Acidente entre dois carros com danos materiais no cruz. das R. Quintino Bocaiúva e R. Casemiro de Abreu, ba… https://t.co/GiHX8OwMrd
Tue Feb 06 11:01:35 +0000 2018	960830830221381632	09h - Carro colide em poste na Av. Juca Batista próx. a Est. Cristiano Kraemer, sentido centro/bairro. Trânsito é a… https://t.co/aIzI7urgXb
