Wed Oct 25 15:40:32 +0000 2017	923212688565694464	13h38 - Trânsito acentuado nos dois sentidos da Av. Carlos Gomes x Campos Sales.
Wed Oct 25 15:09:52 +0000 2017	923204971109208066	13h10 - Trânsito acentuado na saída da Capital pela Av. da Legalidade e da Democracia.
Wed Oct 25 14:45:33 +0000 2017	923198853955964929	12h45 - Trânsito acentuado no sentido centro-bairro do Túnel da Conceição, nas proximidades da Rodoviária de Porto Alegre.
Wed Oct 25 14:27:12 +0000 2017	923194233963667456	12h27 - Av. Borges de Medeiros liberada. Manifestantes seguem concentrados em frente ao Paço Municipal.
Wed Oct 25 14:14:26 +0000 2017	923191021210624000	12h14 - Atropelamento p/ ônibus na Av. Cel. Gastão Haslocher Mazeron próx. R. Catão Coelho, sentido C/B. SAMU a cam… https://t.co/XmHj2Vlr4W
Wed Oct 25 14:09:20 +0000 2017	923189738382688256	12h09 - Manifestantes se concentram em frente ao Paço Municipal na Av. Borges de Medeiros. Duas faixas bloqueadas.… https://t.co/8AhECdPVh3
